Algoritmo,Valor_P,Repeticion,Tiempo_Segundos,Ops_Basicas,Llamadas_Iteraciones,Memoria_Peak_Bytes,Resultado
Formula_Math,125970,6,0.012087300012353808,5080,4883,460,"(20, 8)"
Formula_Math,125970,7,0.013170099991839379,5080,4883,460,"(20, 8)"
Formula_Math,125970,8,0.01921330002369359,5080,4883,460,"(20, 8)"
Formula_Math,125970,9,0.017114999995101243,5080,4883,460,"(20, 8)"
Formula_Math,125970,10,0.017393299989635125,5080,4883,460,"(20, 8)"
Formula_Math,125970,11,0.020212900009937584,5080,4883,460,"(20, 8)"
Formula_Math,125970,12,0.01299210000433959,5080,4883,460,"(20, 8)"
Formula_Math,125970,13,0.011929000000236556,5080,4883,460,"(20, 8)"
Formula_Math,125970,14,0.012573899992275983,5080,4883,460,"(20, 8)"
Formula_Math,125970,15,0.01360999999451451,5080,4883,460,"(20, 8)"
Formula_Math,125970,16,0.015328000008594245,5080,4883,460,"(20, 8)"
Formula_Math,125970,17,0.01568589999806136,5080,4883,460,"(20, 8)"
Formula_Math,125970,18,0.013012399984290823,5080,4883,460,"(20, 8)"
Formula_Math,125970,19,0.011008000001311302,5080,4883,460,"(20, 8)"
Formula_Math,125970,20,0.010903399990638718,5080,4883,460,"(20, 8)"
Formula_Math,167960,1,0.017658199998550117,5119,4921,460,"(20, 9)"
Formula_Math,167960,2,0.02183859999058768,5119,4921,460,"(20, 9)"
Formula_Math,167960,3,0.016319300018949434,5119,4921,460,"(20, 9)"
Formula_Math,167960,4,0.014578700007405132,5119,4921,460,"(20, 9)"
Formula_Math,167960,5,0.014559100003680214,5119,4921,460,"(20, 9)"
Formula_Math,167960,6,0.019221900001866743,5119,4921,460,"(20, 9)"
Formula_Math,167960,7,0.018467600020812824,5119,4921,460,"(20, 9)"
Formula_Math,167960,8,0.017646499996772036,5119,4921,460,"(20, 9)"
Formula_Math,167960,9,0.014820100012002513,5119,4921,460,"(20, 9)"
Formula_Math,167960,10,0.012615600018762052,5119,4921,460,"(20, 9)"
Formula_Math,167960,11,0.012434499978553504,5119,4921,460,"(20, 9)"
Formula_Math,167960,12,0.012185300001874566,5119,4921,460,"(20, 9)"
Formula_Math,167960,13,0.012248899991391227,5119,4921,460,"(20, 9)"
Formula_Math,167960,14,0.011426800017943606,5119,4921,460,"(20, 9)"
Formula_Math,167960,15,0.01146920002065599,5119,4921,460,"(20, 9)"
Formula_Math,167960,16,0.011314600007608533,5119,4921,460,"(20, 9)"
Formula_Math,167960,17,0.01570059999357909,5119,4921,460,"(20, 9)"
Formula_Math,167960,18,0.013008700014324859,5119,4921,460,"(20, 9)"
Formula_Math,167960,19,0.011378400027751923,5119,4921,460,"(20, 9)"
Formula_Math,167960,20,0.013753400009591132,5119,4921,460,"(20, 9)"
Formula_Math,170544,1,0.013561300002038479,5787,5573,464,"(22, 7)"
Formula_Math,170544,2,0.013269000017317012,5787,5573,464,"(22, 7)"
Formula_Math,170544,3,0.013877399993361905,5787,5573,464,"(22, 7)"
Formula_Math,170544,4,0.013991199986776337,5787,5573,464,"(22, 7)"
Formula_Math,170544,5,0.013729900005273521,5787,5573,464,"(22, 7)"
Formula_Math,170544,6,0.013787400006549433,5787,5573,464,"(22, 7)"
Formula_Math,170544,7,0.014076299994485453,5787,5573,464,"(22, 7)"
Formula_Math,170544,8,0.014354200015077367,5787,5573,464,"(22, 7)"
Formula_Math,170544,9,0.013494999991962686,5787,5573,464,"(22, 7)"
Formula_Math,170544,10,0.013742899987846613,5787,5573,464,"(22, 7)"
Formula_Math,170544,11,0.013623599981656298,5787,5573,464,"(22, 7)"
Formula_Math,170544,12,0.013604500010842457,5787,5573,464,"(22, 7)"
Formula_Math,170544,13,0.018329399987123907,5787,5573,464,"(22, 7)"
Formula_Math,170544,14,0.0197053000156302,5787,5573,464,"(22, 7)"
Formula_Math,170544,15,0.013985500001581386,5787,5573,464,"(22, 7)"
Formula_Math,170544,16,0.012724600004730746,5787,5573,464,"(22, 7)"
Formula_Math,170544,17,0.013000400009332225,5787,5573,464,"(22, 7)"
Formula_Math,170544,18,0.012963299988768995,5787,5573,464,"(22, 7)"
Formula_Math,170544,19,0.012693299999227747,5787,5573,464,"(22, 7)"
Formula_Math,170544,20,0.012572500010719523,5787,5573,464,"(22, 7)"
Formula_Math,184756,1,0.01719390001380816,5158,4959,460,"(20, 10)"
Formula_Math,184756,2,0.01653630001237616,5158,4959,460,"(20, 10)"
Formula_Math,184756,3,0.018458799982909113,5158,4959,460,"(20, 10)"
Formula_Math,184756,4,0.013667599996551871,5158,4959,460,"(20, 10)"
Formula_Math,184756,5,0.012511699984315783,5158,4959,460,"(20, 10)"
Formula_Math,184756,6,0.014592799998354167,5158,4959,460,"(20, 10)"
Formula_Math,184756,7,0.018842600024072453,5158,4959,460,"(20, 10)"
Formula_Math,184756,8,0.019334599986905232,5158,4959,460,"(20, 10)"
Formula_Math,184756,9,0.018054299987852573,5158,4959,460,"(20, 10)"
Formula_Math,184756,10,0.014110400021309033,5158,4959,460,"(20, 10)"
Formula_Math,184756,11,0.013869699992937967,5158,4959,460,"(20, 10)"
Formula_Math,184756,12,0.013570999988587573,5158,4959,460,"(20, 10)"
Formula_Math,184756,13,0.016160200000740588,5158,4959,460,"(20, 10)"
Formula_Math,184756,14,0.01563999999780208,5158,4959,460,"(20, 10)"
Formula_Math,184756,15,0.013156400003936142,5158,4959,460,"(20, 10)"
Formula_Math,184756,16,0.011455300002126023,5158,4959,460,"(20, 10)"
Formula_Math,184756,17,0.01445899999816902,5158,4959,460,"(20, 10)"
Formula_Math,184756,18,0.015787199983606115,5158,4959,460,"(20, 10)"
Formula_Math,184756,19,0.014634699997259304,5158,4959,460,"(20, 10)"
Formula_Math,184756,20,0.01691969999228604,5158,4959,460,"(20, 10)"
Formula_Math,203490,1,0.019716699986020103,5877,5660,464,"(21, 8)"
Formula_Math,203490,2,0.023761300020851195,5877,5660,464,"(21, 8)"
Formula_Math,203490,3,0.01943689998006448,5877,5660,464,"(21, 8)"
Formula_Math,203490,4,0.018200799997430295,5877,5660,464,"(21, 8)"
Formula_Math,203490,5,0.01983440000913106,5877,5660,464,"(21, 8)"
Formula_Math,203490,6,0.016733600001316518,5877,5660,464,"(21, 8)"
Formula_Math,203490,7,0.01748760000918992,5877,5660,464,"(21, 8)"
Formula_Math,203490,8,0.020282200013753027,5877,5660,464,"(21, 8)"
Formula_Math,203490,9,0.018492200004402548,5877,5660,464,"(21, 8)"
Formula_Math,203490,10,0.014428599999519065,5877,5660,464,"(21, 8)"
Formula_Math,203490,11,0.02275450000888668,5877,5660,464,"(21, 8)"
Formula_Math,203490,12,0.016225800005486235,5877,5660,464,"(21, 8)"
Formula_Math,203490,13,0.020176099991658702,5877,5660,464,"(21, 8)"
Formula_Math,203490,14,0.020365200005471706,5877,5660,464,"(21, 8)"
Formula_Math,203490,15,0.019898700003977865,5877,5660,464,"(21, 8)"
Formula_Math,203490,16,0.017714599991450086,5877,5660,464,"(21, 8)"
Formula_Math,203490,17,0.01759850000962615,5877,5660,464,"(21, 8)"
Formula_Math,203490,18,0.01780869998037815,5877,5660,464,"(21, 8)"
Formula_Math,203490,19,0.019771499995840713,5877,5660,464,"(21, 8)"
Formula_Math,203490,20,0.018077699991408736,5877,5660,464,"(21, 8)"
Formula_Math,293930,1,0.016402099980041385,5918,5700,464,"(21, 9)"
Formula_Math,293930,2,0.01598970001214184,5918,5700,464,"(21, 9)"
Formula_Math,293930,3,0.024085199984256178,5918,5700,464,"(21, 9)"
Formula_Math,293930,4,0.023427500011166558,5918,5700,464,"(21, 9)"
Formula_Math,293930,5,0.021059799997601658,5918,5700,464,"(21, 9)"
Formula_Math,293930,6,0.019292299984954298,5918,5700,464,"(21, 9)"
Formula_Math,293930,7,0.015137099981075153,5918,5700,464,"(21, 9)"
Formula_Math,293930,8,0.014494400005787611,5918,5700,464,"(21, 9)"
Formula_Math,293930,9,0.01328700000885874,5918,5700,464,"(21, 9)"
Formula_Math,293930,10,0.013650800014147535,5918,5700,464,"(21, 9)"
Formula_Math,293930,11,0.013658000010764226,5918,5700,464,"(21, 9)"
Formula_Math,293930,12,0.013670100015588105,5918,5700,464,"(21, 9)"
Formula_Math,293930,13,0.014148799993563443,5918,5700,464,"(21, 9)"
Formula_Math,293930,14,0.01306190001196228,5918,5700,464,"(21, 9)"
Formula_Math,293930,15,0.01686069997958839,5918,5700,464,"(21, 9)"
Formula_Math,293930,16,0.020114499988267198,5918,5700,464,"(21, 9)"
Formula_Math,293930,17,0.01627860000007786,5918,5700,464,"(21, 9)"
Formula_Math,293930,18,0.015505200019106269,5918,5700,464,"(21, 9)"
Formula_Math,293930,19,0.013152299972716719,5918,5700,464,"(21, 9)"
Formula_Math,293930,20,0.014384800015250221,5918,5700,464,"(21, 9)"
Formula_Math,319770,1,0.01713619998190552,6303,6076,464,"(22, 8)"
Formula_Math,319770,2,0.014053200022317469,6303,6076,464,"(22, 8)"
Formula_Math,319770,3,0.014815700007602572,6303,6076,464,"(22, 8)"
Formula_Math,319770,4,0.016480699996463954,6303,6076,464,"(22, 8)"
Formula_Math,319770,5,0.02489400000195019,6303,6076,464,"(22, 8)"
Formula_Math,319770,6,0.022366799996234477,6303,6076,464,"(22, 8)"
Formula_Math,319770,7,0.020556399977067485,6303,6076,464,"(22, 8)"
Formula_Math,319770,8,0.017260099994018674,6303,6076,464,"(22, 8)"
Formula_Math,319770,9,0.022380299982614815,6303,6076,464,"(22, 8)"
Formula_Math,319770,10,0.01574929998605512,6303,6076,464,"(22, 8)"
Formula_Math,319770,11,0.014289899991126731,6303,6076,464,"(22, 8)"
Formula_Math,319770,12,0.014381300017703325,6303,6076,464,"(22, 8)"
Formula_Math,319770,13,0.014324799994938076,6303,6076,464,"(22, 8)"
Formula_Math,319770,14,0.014307500008726493,6303,6076,464,"(22, 8)"
Formula_Math,319770,15,0.014129199989838526,6303,6076,464,"(22, 8)"
Formula_Math,319770,16,0.014160999999148771,6303,6076,464,"(22, 8)"
Formula_Math,319770,17,0.014111299999058247,6303,6076,464,"(22, 8)"
Formula_Math,319770,18,0.014720600011060014,6303,6076,464,"(22, 8)"
Formula_Math,319770,19,0.02233060001162812,6303,6076,464,"(22, 8)"
Formula_Math,319770,20,0.020802700018975884,6303,6076,464,"(22, 8)"
Formula_Math,352716,1,0.01671969998278655,5959,5740,464,"(21, 10)"
Formula_Math,352716,2,0.023853500024415553,5959,5740,464,"(21, 10)"
Formula_Math,352716,3,0.017679400014458224,5959,5740,464,"(21, 10)"
Formula_Math,352716,4,0.01364099999773316,5959,5740,464,"(21, 10)"
Formula_Math,352716,5,0.013327799999387935,5959,5740,464,"(21, 10)"
Formula_Math,352716,6,0.014120400010142475,5959,5740,464,"(21, 10)"
Formula_Math,352716,7,0.01422939999611117,5959,5740,464,"(21, 10)"
Formula_Math,352716,8,0.014053799997782335,5959,5740,464,"(21, 10)"
Formula_Math,352716,9,0.014517600007820874,5959,5740,464,"(21, 10)"
Formula_Math,352716,10,0.013529500021832064,5959,5740,464,"(21, 10)"
Formula_Math,352716,11,0.013012100011110306,5959,5740,464,"(21, 10)"
Formula_Math,352716,12,0.013171300000976771,5959,5740,464,"(21, 10)"
Formula_Math,352716,13,0.0136826999951154,5959,5740,464,"(21, 10)"
Formula_Math,352716,14,0.013391999993473291,5959,5740,464,"(21, 10)"
Formula_Math,352716,15,0.015017099998658523,5959,5740,464,"(21, 10)"
Formula_Math,352716,16,0.015667600004235283,5959,5740,464,"(21, 10)"
Formula_Math,352716,17,0.01869200001237914,5959,5740,464,"(21, 10)"
Formula_Math,352716,18,0.015691899985540658,5959,5740,464,"(21, 10)"
Formula_Math,352716,19,0.01550209999550134,5959,5740,464,"(21, 10)"
Formula_Math,352716,20,0.01932320001651533,5959,5740,464,"(21, 10)"
Formula_Math,490314,1,0.023973600007593632,7158,6911,464,"(23, 8)"
Formula_Math,490314,2,0.019688500004122034,7158,6911,464,"(23, 8)"
Formula_Math,490314,3,0.019815700012259185,7158,6911,464,"(23, 8)"
Formula_Math,490314,4,0.01776750001590699,7158,6911,464,"(23, 8)"
Formula_Math,490314,5,0.017231600009836257,7158,6911,464,"(23, 8)"
Formula_Math,490314,6,0.01633189999847673,7158,6911,464,"(23, 8)"
Formula_Math,490314,7,0.01633189999847673,7158,6911,464,"(23, 8)"
Formula_Math,490314,8,0.016337400011252612,7158,6911,464,"(23, 8)"
Formula_Math,490314,9,0.018548599997302517,7158,6911,464,"(23, 8)"
Formula_Math,490314,10,0.01588420002372004,7158,6911,464,"(23, 8)"
Formula_Math,490314,11,0.015579899976728484,7158,6911,464,"(23, 8)"
Formula_Math,490314,12,0.026457799976924434,7158,6911,464,"(23, 8)"
Formula_Math,490314,13,0.027867099997820333,7158,6911,464,"(23, 8)"
Formula_Math,490314,14,0.02688089999719523,7158,6911,464,"(23, 8)"
Formula_Math,490314,15,0.030420900002354756,7158,6911,464,"(23, 8)"
Formula_Math,490314,16,0.019607899972470477,7158,6911,464,"(23, 8)"
Formula_Math,490314,17,0.022933100000955164,7158,6911,464,"(23, 8)"
Formula_Math,490314,18,0.024917200003983453,7158,6911,464,"(23, 8)"
Formula_Math,490314,19,0.02309969998896122,7158,6911,464,"(23, 8)"
Formula_Math,490314,20,0.02888520000851713,7158,6911,464,"(23, 8)"
Formula_Math,497420,1,0.019740499992622063,6798,6559,464,"(22, 9)"
Formula_Math,497420,2,0.019836599996779114,6798,6559,464,"(22, 9)"
Formula_Math,497420,3,0.022897700022440404,6798,6559,464,"(22, 9)"
Formula_Math,497420,4,0.02371159999165684,6798,6559,464,"(22, 9)"
Formula_Math,497420,5,0.015295499993953854,6798,6559,464,"(22, 9)"
Formula_Math,497420,6,0.015612099989084527,6798,6559,464,"(22, 9)"
Formula_Math,497420,7,0.02015880000544712,6798,6559,464,"(22, 9)"
Formula_Math,497420,8,0.021952000010060146,6798,6559,464,"(22, 9)"
Formula_Math,497420,9,0.01585620001424104,6798,6559,464,"(22, 9)"
Formula_Math,497420,10,0.015213700011372566,6798,6559,464,"(22, 9)"
Formula_Math,497420,11,0.01529759998084046,6798,6559,464,"(22, 9)"
Formula_Math,497420,12,0.015331800008425489,6798,6559,464,"(22, 9)"
Formula_Math,497420,13,0.015429699997184798,6798,6559,464,"(22, 9)"
Formula_Math,497420,14,0.022366799996234477,6798,6559,464,"(22, 9)"
Formula_Math,497420,15,0.02226259998860769,6798,6559,464,"(22, 9)"
Formula_Math,497420,16,0.01507969998056069,6798,6559,464,"(22, 9)"
Formula_Math,497420,17,0.01497170000220649,6798,6559,464,"(22, 9)"
Formula_Math,497420,18,0.014806999999564141,6798,6559,464,"(22, 9)"
Formula_Math,497420,19,0.015102599980309606,6798,6559,464,"(22, 9)"
Formula_Math,497420,20,0.01527529998566024,6798,6559,464,"(22, 9)"
Formula_Math,646646,1,0.017967899999348447,6841,6601,464,"(22, 10)"
Formula_Math,646646,2,0.0176948000153061,6841,6601,464,"(22, 10)"
Formula_Math,646646,3,0.018224500003270805,6841,6601,464,"(22, 10)"
Formula_Math,646646,4,0.015785299998242408,6841,6601,464,"(22, 10)"
Formula_Math,646646,5,0.019847199990181252,6841,6601,464,"(22, 10)"
Formula_Math,646646,6,0.016984599991701543,6841,6601,464,"(22, 10)"
Formula_Math,646646,7,0.016178399993805215,6841,6601,464,"(22, 10)"
Formula_Math,646646,8,0.020763500011526048,6841,6601,464,"(22, 10)"
Formula_Math,646646,9,0.017845299997134134,6841,6601,464,"(22, 10)"
Formula_Math,646646,10,0.016475100012030452,6841,6601,464,"(22, 10)"
Formula_Math,646646,11,0.019717899995157495,6841,6601,464,"(22, 10)"
Formula_Math,646646,12,0.01808000000892207,6841,6601,464,"(22, 10)"
Formula_Math,646646,13,0.02315449999878183,6841,6601,464,"(22, 10)"
Formula_Math,646646,14,0.023962499981280416,6841,6601,464,"(22, 10)"
Formula_Math,646646,15,0.02184020000277087,6841,6601,464,"(22, 10)"
Formula_Math,646646,16,0.020111999998334795,6841,6601,464,"(22, 10)"
Formula_Math,646646,17,0.017670000001089647,6841,6601,464,"(22, 10)"
Formula_Math,646646,18,0.01684870000462979,6841,6601,464,"(22, 10)"
Formula_Math,646646,19,0.015140000003157184,6841,6601,464,"(22, 10)"
Formula_Math,646646,20,0.015433199994731694,6841,6601,464,"(22, 10)"
Formula_Math,705432,1,0.02253230000496842,6884,6643,464,"(22, 11)"
Formula_Math,705432,2,0.01972030001343228,6884,6643,464,"(22, 11)"
Formula_Math,705432,3,0.017104099999414757,6884,6643,464,"(22, 11)"
Formula_Math,705432,4,0.01686530001461506,6884,6643,464,"(22, 11)"
Formula_Math,705432,5,0.026770299999043345,6884,6643,464,"(22, 11)"
Formula_Math,705432,6,0.024029299995163456,6884,6643,464,"(22, 11)"
Formula_Math,705432,7,0.02566449998994358,6884,6643,464,"(22, 11)"
Formula_Math,705432,8,0.02291460000560619,6884,6643,464,"(22, 11)"
Formula_Math,705432,9,0.021455400012200698,6884,6643,464,"(22, 11)"
Formula_Math,705432,10,0.016123500012326986,6884,6643,464,"(22, 11)"
Formula_Math,705432,11,0.02017040000646375,6884,6643,464,"(22, 11)"
Formula_Math,705432,12,0.018622799980221316,6884,6643,464,"(22, 11)"
Formula_Math,705432,13,0.019174299988662824,6884,6643,464,"(22, 11)"
Formula_Math,705432,14,0.015485300013097003,6884,6643,464,"(22, 11)"
Formula_Math,705432,15,0.019328199996380135,6884,6643,464,"(22, 11)"
Formula_Math,705432,16,0.01564270001836121,6884,6643,464,"(22, 11)"
Formula_Math,705432,17,0.015624199993908405,6884,6643,464,"(22, 11)"
Formula_Math,705432,18,0.024842899991199374,6884,6643,464,"(22, 11)"
Formula_Math,705432,19,0.01992780002183281,6884,6643,464,"(22, 11)"
Formula_Math,705432,20,0.022559500008355826,6884,6643,464,"(22, 11)"
Formula_Math,817190,1,0.021975899988319725,7763,7502,464,"(23, 9)"
Formula_Math,817190,2,0.01910090001183562,7763,7502,464,"(23, 9)"
Formula_Math,817190,3,0.018388600001344457,7763,7502,464,"(23, 9)"
Formula_Math,817190,4,0.018219699995825067,7763,7502,464,"(23, 9)"
Formula_Math,817190,5,0.021376300021074712,7763,7502,464,"(23, 9)"
Formula_Math,817190,6,0.021515500004170462,7763,7502,464,"(23, 9)"
Formula_Math,817190,7,0.020794700016267598,7763,7502,464,"(23, 9)"
Formula_Math,817190,8,0.017788900004234165,7763,7502,464,"(23, 9)"
Formula_Math,817190,9,0.017831699980888516,7763,7502,464,"(23, 9)"
Formula_Math,817190,10,0.023221600014949217,7763,7502,464,"(23, 9)"
Formula_Math,817190,11,0.02764369998476468,7763,7502,464,"(23, 9)"
Formula_Math,817190,12,0.027761499979533255,7763,7502,464,"(23, 9)"
Formula_Math,817190,13,0.025057999999262393,7763,7502,464,"(23, 9)"
Formula_Math,817190,14,0.022904600016772747,7763,7502,464,"(23, 9)"
Formula_Math,817190,15,0.021480700001120567,7763,7502,464,"(23, 9)"
Formula_Math,817190,16,0.02160770000773482,7763,7502,464,"(23, 9)"
Formula_Math,817190,17,0.021654599986504763,7763,7502,464,"(23, 9)"
Formula_Math,817190,18,0.02675910000107251,7763,7502,464,"(23, 9)"
Formula_Math,817190,19,0.024611600005300716,7763,7502,464,"(23, 9)"
Formula_Math,817190,20,0.02335750000202097,7763,7502,464,"(23, 9)"
Formula_Math,1144066,1,0.022857600008137524,7808,7546,464,"(23, 10)"
Formula_Math,1144066,2,0.018396300001768395,7808,7546,464,"(23, 10)"
Formula_Math,1144066,3,0.029844900011084974,7808,7546,464,"(23, 10)"
Formula_Math,1144066,4,0.026612000016029924,7808,7546,464,"(23, 10)"
Formula_Math,1144066,5,0.028417900000931695,7808,7546,464,"(23, 10)"
Formula_Math,1144066,6,0.029856299981474876,7808,7546,464,"(23, 10)"
Formula_Math,1144066,7,0.021619300008751452,7808,7546,464,"(23, 10)"
Formula_Math,1144066,8,0.019703199999639764,7808,7546,464,"(23, 10)"
Formula_Math,1144066,9,0.018227199994726107,7808,7546,464,"(23, 10)"
Formula_Math,1144066,10,0.017707499995594844,7808,7546,464,"(23, 10)"
Formula_Math,1144066,11,0.017462599993450567,7808,7546,464,"(23, 10)"
Formula_Math,1144066,12,0.01952440000604838,7808,7546,464,"(23, 10)"
Formula_Math,1144066,13,0.02480809998814948,7808,7546,464,"(23, 10)"
Formula_Math,1144066,14,0.025757399998838082,7808,7546,464,"(23, 10)"
Formula_Math,1144066,15,0.03179039998212829,7808,7546,464,"(23, 10)"
Formula_Math,1144066,16,0.029065700015053153,7808,7546,464,"(23, 10)"
Formula_Math,1144066,17,0.02871199999935925,7808,7546,464,"(23, 10)"
Formula_Math,1144066,18,0.030402000003959984,7808,7546,464,"(23, 10)"
Formula_Math,1144066,19,0.02796249999664724,7808,7546,464,"(23, 10)"
Formula_Math,1144066,20,0.02798309997888282,7808,7546,464,"(23, 10)"
Formula_Math,1307504,1,0.02739500001189299,8276,8004,496,"(24, 9)"
Formula_Math,1307504,2,0.0228108000010252,8276,8004,496,"(24, 9)"
Formula_Math,1307504,3,0.020772799995029345,8276,8004,496,"(24, 9)"
Formula_Math,1307504,4,0.020422799978405237,8276,8004,496,"(24, 9)"
Formula_Math,1307504,5,0.01979140000184998,8276,8004,496,"(24, 9)"
Formula_Math,1307504,6,0.025882700021611527,8276,8004,496,"(24, 9)"
Formula_Math,1307504,7,0.027546800003619865,8276,8004,496,"(24, 9)"
Formula_Math,1307504,8,0.02990319998934865,8276,8004,496,"(24, 9)"
Formula_Math,1307504,9,0.024893299996620044,8276,8004,496,"(24, 9)"
Formula_Math,1307504,10,0.02124610001919791,8276,8004,496,"(24, 9)"
Formula_Math,1307504,11,0.0245013999810908,8276,8004,496,"(24, 9)"
Formula_Math,1307504,12,0.02003880002303049,8276,8004,496,"(24, 9)"
Formula_Math,1307504,13,0.01984159997664392,8276,8004,496,"(24, 9)"
Formula_Math,1307504,14,0.019098899996606633,8276,8004,496,"(24, 9)"
Formula_Math,1307504,15,0.018986500013852492,8276,8004,496,"(24, 9)"
Formula_Math,1307504,16,0.027778299991041422,8276,8004,496,"(24, 9)"
Formula_Math,1307504,17,0.02385850000428036,8276,8004,496,"(24, 9)"
Formula_Math,1307504,18,0.021854499995242804,8276,8004,496,"(24, 9)"
Formula_Math,1307504,19,0.02183429998694919,8276,8004,496,"(24, 9)"
Formula_Math,1307504,20,0.020693200000096112,8276,8004,496,"(24, 9)"
Formula_Math,1352078,1,0.017910199996549636,7853,7590,464,"(23, 11)"
Formula_Math,1352078,2,0.024934699991717935,7853,7590,464,"(23, 11)"
Formula_Math,1352078,3,0.01866819997667335,7853,7590,464,"(23, 11)"
Formula_Math,1352078,4,0.019106400024611503,7853,7590,464,"(23, 11)"
Formula_Math,1352078,5,0.01932310001575388,7853,7590,464,"(23, 11)"
Formula_Math,1352078,6,0.019384600018383935,7853,7590,464,"(23, 11)"
Formula_Math,1352078,7,0.018640599999343976,7853,7590,464,"(23, 11)"
Formula_Math,1352078,8,0.01798510001390241,7853,7590,464,"(23, 11)"
Formula_Math,1352078,9,0.017651100002694875,7853,7590,464,"(23, 11)"
Formula_Math,1352078,10,0.02139709997572936,7853,7590,464,"(23, 11)"
Formula_Math,1352078,11,0.02830299999914132,7853,7590,464,"(23, 11)"
Formula_Math,1352078,12,0.02150679999613203,7853,7590,464,"(23, 11)"
Formula_Math,1352078,13,0.02105529999244027,7853,7590,464,"(23, 11)"
Formula_Math,1352078,14,0.018603999982587993,7853,7590,464,"(23, 11)"
Formula_Math,1352078,15,0.017392000008840114,7853,7590,464,"(23, 11)"
Formula_Math,1352078,16,0.01782649999950081,7853,7590,464,"(23, 11)"
